,A_x,C♯_x,E_x,F_x,F♯_x,G_x,G♯_x,A_x,B_x
580,0.8160285821511439,0.682506070404337,0.701838892858731,0.8074305672563379,0.818798803301192,0.7325580650163954,0.820441028094233,0.8160285821511439,0.9152513625459928
581,0.7092448017566299,0.5788021431981324,0.6075227278528795,0.6354145596238058,0.6758578920662975,0.7036465474953492,0.7577378391004643,0.7092448017566299,1.0
582,0.8573441185807592,0.5301638589777824,0.6656794364495829,0.666201911210304,0.659331996758358,0.7109943670913812,0.8007436680420802,0.8573441185807592,0.9331173050260944
583,0.8371323894642922,0.5840962171373841,0.6617804478153361,0.7367509170449593,0.7956375522747144,0.8814502334353821,0.9141281298592516,0.8371323894642922,0.9451416278638778
584,0.7889349638773436,0.51725392751643,0.5901466284057872,0.6872331284109827,0.8060993837503981,0.8728432629467165,0.7881881479390046,0.7889349638773436,0.9106727686307872
585,0.8088840648148913,0.5702071183691461,0.6707084633348104,0.8012451022283598,0.7041097837411144,0.7352155941172809,0.8527626911977665,0.8088840648148913,0.9939356422331912
586,0.8075858062827685,0.5426266311995331,0.5421376000928344,0.6163746334492287,0.6579030058464334,0.7207864081660859,0.7803094637654491,0.8075858062827685,0.9531442112154964
587,0.8883586532769172,0.6174268697443448,0.5668196787591577,0.6326735471121153,0.6854279319798567,0.7427795209648974,0.776339890114539,0.8883586532769172,0.9973618958855864
588,0.8002583081619251,0.4417212252048175,0.5826847496287654,0.6230702759500556,0.7113955588726425,0.7314712857778806,0.8291061228575461,0.8002583081619251,0.9658693364459928
589,0.8103433624797858,0.5449624303898264,0.5721443563374957,0.6036156660541334,0.6613469379934197,0.8040901774042354,0.8642373429655432,0.8103433624797858,0.9415233984781896
590,0.8147691340573782,0.516501145581296,0.5938637095271977,0.6915227807108998,0.7283421349055604,0.7143126253051529,0.720632539585306,0.8147691340573782,0.9918112913440004
591,0.8250756124754761,0.517456898102683,0.5345991227281464,0.5864961874048571,0.6123893710918116,0.726126564341675,0.8114148910654166,0.8250756124754761,0.9594259247935332
592,0.8613476289175592,0.4431229543676997,0.5485614871030553,0.5726518825246544,0.6283574416106537,0.6693317147134105,0.7377391969575143,0.8613476289175592,0.9844182757222694
593,0.8635632887739271,0.5565204779040214,0.5727848427458754,0.7031109861042008,0.7595713093744725,0.8242878268562427,0.884324802498934,0.8635632887739271,0.9566114451707252
594,0.8433101470784803,0.6127467243704476,0.6973419969292713,0.7650097862993386,0.7430569671000948,0.8207265348491349,0.9076773664133642,0.8433101470784803,0.9752248102054754
595,0.7885865621241912,0.482041382200485,0.708502412279124,0.7931458098683084,0.8647067651618849,0.7899122561478712,0.8242234640540276,0.7885865621241912,0.8998065128181446
596,0.8205734157524914,0.585594834887057,0.6927248756003676,0.7214085675361447,0.742878778411875,0.8031329894739504,0.8356311002613328,0.8205734157524914,0.9965002621095556
597,0.8682479673180796,0.5533226710450111,0.6571012168463465,0.823863916436165,0.860432827386801,0.8138246228815845,0.8197787446106123,0.8682479673180796,0.954816245406254
598,0.8445610693683357,0.5588684182597768,0.6707421760212416,0.7617187941777449,0.8978108767133808,0.8135004984313025,0.8270441320336074,0.8445610693683357,0.9285463234888408
599,0.915948934362768,0.5564478341896415,0.6698292459920827,0.7761974444095964,0.8823535331663718,0.8658281992555598,0.8458230979675837,0.915948934362768,0.9490592865572888
600,0.8227856506370063,0.6001026781061709,0.691549421532193,0.7768073497387312,0.8295219342087589,0.7894133136493028,0.7282339868374194,0.8227856506370063,0.923318497238669
601,0.91190025265197,0.736670642104253,0.7006963827916107,0.7229121862424358,0.8262603669075403,0.8143858677970272,0.8863569408823787,0.91190025265197,0.9916108507391872
602,0.7853911362592175,0.5473356993544516,0.6707332769033981,0.7245554720261445,0.7688933553620476,0.8188672640276226,0.7474678943169843,0.7853911362592175,0.9795525449367832
603,0.8836404633872674,0.5812445141487586,0.6838157500884869,0.6630694092469068,0.7953931422862245,0.8287713850493937,0.8853218936557067,0.8836404633872674,0.9384386030375488
604,0.7754740488850868,0.6292228489692012,0.6573655001502462,0.7325305338461644,0.6900326114903758,0.8001549027374297,0.7866378278126485,0.7754740488850868,1.0
605,0.962708102777016,0.458013145608138,0.5750718607843609,0.7150911881204998,0.8590583742779013,0.9107998698593446,0.9517320915727164,0.962708102777016,0.9256565736922792
606,0.8316788651109025,0.4715474177940575,0.7686242301732517,0.7840560725806823,0.7871988338832141,0.7988318834612883,0.8092785424860734,0.8316788651109025,0.9942898152248392
607,0.8468085872049671,0.631370902395669,0.7594706337220338,0.8995660861509642,0.8938807588539005,0.9739073505835796,0.9489097650630524,0.8468085872049671,0.8616617951599594
608,0.8617796582815154,0.5775991735554513,0.7103815409750959,0.725054570081305,0.7905645158351161,0.8049671036748375,0.8608994090766098,0.8617796582815154,0.9611588964265696
609,0.8456565416703804,0.5838147102346226,0.7468020253626113,0.6695621166115192,0.7568746812847046,0.8053673843748769,0.8378537302481246,0.8456565416703804,0.9818691371790044
610,0.8711558189561891,0.615008833231374,0.7798393839266552,0.9055863732935862,0.9211094480971234,0.9025461646627476,0.9049683640808456,0.8711558189561891,0.9423099748911896
611,0.7867594368839095,0.3613907648858046,0.4436336419083506,0.5170101428884469,0.5691989015216387,0.6101944979100649,0.7589751940025344,0.7867594368839095,0.9586949257950949
612,0.8605380322220899,0.546095378694985,0.583055083325791,0.683461904089994,0.632629259865345,0.6501603798498986,0.7869355168254311,0.8605380322220899,0.980689034506598
613,0.9746190171967742,0.4297012794173664,0.5011833760296127,0.6287574806570542,0.7139821125208048,0.6750331295850334,0.7121397539876869,0.9746190171967742,0.8217304466470915
614,0.9981799307326034,0.3916813621054904,0.4136126358529823,0.4686837210604822,0.5723057734631269,0.5022765975661018,0.6319274494078752,0.9981799307326034,0.8423304774346567
615,0.979072579627173,0.403321857081595,0.4319979866888389,0.4672234315027548,0.5669395327142005,0.5875751184777754,0.6664601106676664,0.979072579627173,0.8263828300750923
616,0.9876641459322532,0.4173427996658457,0.395867626399149,0.4618687961492378,0.6034005985074463,0.5712399439851755,0.6892191278236434,0.9876641459322532,0.8605810373406199
617,0.8456742045479643,0.4634887176154358,0.5110548137797701,0.6703997475125508,0.6770727222579924,0.6672844262911305,0.7059983102143161,0.8456742045479643,0.9847429991754796
618,0.834618934220868,0.503182013762833,0.5228357564880316,0.5655196904103886,0.6046524202944473,0.6935392581821876,0.7982577298413372,0.834618934220868,0.9991254949825228
619,0.9558167407190008,0.5040267600490987,0.5271630673662323,0.6286028040044049,0.6067144473084674,0.6513506443539196,0.7362866983030049,0.9558167407190008,0.8959030196265821
620,0.963605824887101,0.4339804861873581,0.4218154727147976,0.5274116941080854,0.6201394924658722,0.5491045491995834,0.717012258138622,0.963605824887101,0.8938725687821178
621,0.9653091070185348,0.3750665782800771,0.4476856777679364,0.533700300786363,0.687372932383108,0.5587083331628968,0.6561958086112015,0.9653091070185348,0.883522652688761
622,0.8540907587963281,0.429647271573935,0.4756488788021668,0.5698401913154646,0.5982862648704409,0.6609075243291141,0.7604441799992339,0.8540907587963281,0.9549351127977592
623,0.8040702140490033,0.3896312487626834,0.4618201967110831,0.4681563861920312,0.593227480878189,0.6834876258224892,0.8192774267371196,0.8040702140490033,0.9118657158740908
624,0.7888339190383777,0.41771119759402,0.5203296561546819,0.5990114496429714,0.6532469948402823,0.662625573177304,0.7294056151016576,0.7888339190383777,0.956299705896278
625,0.7452316786176642,0.373678202044698,0.4984618989844182,0.5144643622282877,0.6061415200761461,0.5947182866235553,0.7029384166369491,0.7452316786176642,0.8959246712782098
626,0.7873030998609392,0.4316196287313232,0.4033101899154179,0.4917521403763818,0.6104564623343686,0.6946214318494769,0.7663639975994073,0.7873030998609392,0.9491632885885296
627,0.8017838340116629,0.400437080071471,0.4788842157380255,0.6253546570893503,0.6395951802141626,0.6769387327074146,0.7523941123299637,0.8017838340116629,0.9676293784816008
628,0.8762442058820694,0.5938213304391424,0.596358094225923,0.628028630092495,0.6194831349680786,0.6608535463434307,0.8045940373588841,0.8762442058820694,0.9270697642987882
629,0.7430256324562476,0.3681096638237691,0.4006484720293908,0.4492490281267384,0.5360473611061937,0.645226633608933,0.59185372002325,0.7430256324562476,0.7050776317281882
630,0.596771145976931,0.3355755937601011,0.3942768614847541,0.4472356863285774,0.4268818657182736,0.5809995926193491,0.5467175760993137,0.596771145976931,0.7837224217501855
631,0.6248647266461755,0.3504828200457093,0.3893397137388146,0.4789481394953747,0.4866143645321965,0.5126362205076845,0.5061819861904243,0.6248647266461755,0.887681568368635
632,0.7670295091990829,0.3385220926397606,0.4098251587740429,0.4265658669586111,0.423266731723493,0.5017862682884284,0.5042628772611762,0.7670295091990829,0.6905219067143036
633,0.9830445278202206,0.4178658832959185,0.4885550031308178,0.509001190796047,0.6542566650102102,0.5502443813837453,0.6495256108431594,0.9830445278202206,0.7723227664631813
634,0.9440768708852996,0.5787080959170326,0.7109508874583756,0.7710856989554694,0.7715246014267,0.85397558412562,0.8280376512418325,0.9440768708852996,0.9436182015627136
635,0.7917197827248187,0.4946731213254336,0.4754915589391015,0.5403634738801236,0.6132968417227642,0.7530838365568412,0.7603572916765634,0.7917197827248187,0.9920886927430824
636,0.7923596659554571,0.4695024897349018,0.4769503566011764,0.5623268286924167,0.635236899415463,0.6364829467501117,0.730504054987631,0.7923596659554571,0.8947995999425314
637,0.8023335359800899,0.4445223845173278,0.6146756217266929,0.6603750865322905,0.6788243542162896,0.7247375920566305,0.790526892305149,0.8023335359800899,0.9619588846797172
638,0.839170911229879,0.5042743368586112,0.5285922514247988,0.4946107636585942,0.5529227159027101,0.6519821754010041,0.7126980471379661,0.839170911229879,0.8904693687742119
639,0.8559680960341506,0.4708860928510746,0.4370625750937322,0.5925207836684913,0.6634681513665124,0.6557441319687809,0.8282688083866128,0.8559680960341506,0.9868849678760072
640,0.9665944447158944,0.4199794984440825,0.5420376955463367,0.6534215852166886,0.6236619916614604,0.6127762568452417,0.846364093115194,0.9665944447158944,0.912582931384346
641,0.8612120197503114,0.5777933258987519,0.6200181728090658,0.71863483266021,0.7567318903877287,0.862523472248348,0.8086610027166873,0.8612120197503114,0.9722169506024634
642,0.9336651111817192,0.4595240701532929,0.4790475460936454,0.5253655962173731,0.585823948546711,0.6240828266464314,0.7211725286759855,0.9336651111817192,0.8699896339296017
643,0.9639172762278476,0.4168103860326084,0.4423088272684967,0.5642994308202364,0.6293018380181713,0.5894843924028154,0.6690811284898123,0.9639172762278476,0.8284252814217655
644,0.9346946985373132,0.5017542107247764,0.5522298930120161,0.513858995019864,0.5200880594273927,0.696974843155041,0.8198507510822287,0.9346946985373132,0.948538693136368
645,0.9145993051867476,0.3841123879837686,0.4924845586522471,0.5026624053808337,0.5302061852238543,0.5173779470246714,0.6606637024570671,0.9145993051867476,0.7174390514357577
646,0.8051764088234709,0.5506864832782552,0.608236988812158,0.7252614815312436,0.5883031803379285,0.5948081488038622,0.661365142229454,0.8051764088234709,0.8393868042926808
647,0.8792912711588449,0.4600166690150942,0.4555857856252908,0.563110665102399,0.6244524779493664,0.7483522262100873,0.6960750444819307,0.8792912711588449,0.8848448117736568
648,1.0,0.4093396037844067,0.489413597742921,0.5122132526323595,0.6865332702115601,0.692542942003584,0.752144936183389,1.0,0.8257845322354792
649,1.0,0.4138933570986862,0.5372807658602515,0.5869428721505786,0.6491364728031802,0.6337140719718085,0.7107178699523873,1.0,0.7800125198888773
650,0.9363043075141044,0.4521608040855776,0.5327010509389143,0.5294854223014785,0.6526562037306086,0.6177420203842716,0.7653004752867777,0.9363043075141044,0.9201288034105036
651,0.875576600457941,0.4369274115078248,0.4950449613665124,0.6372316257082234,0.6963726589626358,0.7318125577017464,0.832595957307757,0.875576600457941,0.9743854223790543
652,0.9461272278385214,0.3904230431251871,0.5652878494017451,0.5806967098577052,0.7949797670194151,0.6826174153416802,0.7251103913261695,0.9461272278385214,0.6958221591603747
653,0.9243838006401072,0.3542158866607808,0.4990470252269042,0.5165057655659444,0.6092313064921013,0.6712095789080349,0.7047817833724171,0.9243838006401072,0.7212341209016672
654,0.932277011941558,0.3779442050556849,0.4728320191268427,0.4596817046634684,0.6078391187295565,0.6557521166657706,0.6845163895884578,0.932277011941558,0.7086433739470225
655,1.0,0.4156692320548525,0.4630135489846349,0.4843667908295512,0.5849500681156571,0.5701265892455468,0.6539850500751057,1.0,0.9095981566741256
656,0.9662248306583204,0.4724368364169396,0.5331351923096829,0.6362022624934552,0.7444580296941209,0.7289078011838875,0.8487268588751316,0.9662248306583204,0.9046179564132528
657,0.9336028870435894,0.4185709339149109,0.5000657793993709,0.6798816858445079,0.6632356492623903,0.6137311551016735,0.7827377665294324,0.9336028870435894,0.9399648055423576
658,0.9417931241622224,0.4140097598628561,0.4839053550913727,0.6258516866184888,0.6776998822398773,0.649472154223682,0.7757371768109875,0.9417931241622224,0.9620080152741566
659,0.8566794117589672,0.5268679672173281,0.5995884281376299,0.6104536223078029,0.6310457633840322,0.708442239313292,0.777735778231407,0.8566794117589672,0.9991256357141328
660,0.8838222287740951,0.4684497204822127,0.4880244315006983,0.6204010358089117,0.6638906446769668,0.8898577765443099,0.8290620342507743,0.8838222287740951,0.9127871985717446
661,0.8866908679457656,0.4469643867244461,0.4973177852313692,0.6192935513151917,0.6767640164892642,0.8191777581604868,0.8895849503588024,0.8866908679457656,0.970048118569114
662,0.9045631908365624,0.4729295326022132,0.585116331196552,0.661468405203515,0.7315483410062064,0.8579238432621524,0.881058257085924,0.9045631908365624,0.9197820428884244
663,0.9557915075887043,0.4483760574198178,0.53266286100592,0.5888444492622392,0.5913081164173022,0.8068214165298727,0.901200702594985,0.9557915075887043,0.8180069433016853
664,0.9398142754517278,0.4253777777265055,0.5783030182453964,0.6687887735746942,0.7301025221089893,0.8418659535667409,0.91581207801643,0.9398142754517278,0.8276152997865919
665,0.870440328097367,0.623057216345989,0.6786228420177266,0.6674249003618583,0.6769962375000205,0.8976946415468062,0.909353256962386,0.870440328097367,0.845161515682114
666,0.8188382295280316,0.6803705829806822,0.6689402227003804,0.7044833031577967,0.6635582349632111,0.7536826286322992,0.6762388376620656,0.8188382295280316,0.847833779420916
667,0.8680416530894969,0.5087497239153306,0.509949411276561,0.4833660973003856,0.6428594133659459,0.7281026845613726,0.7825539358043074,0.8680416530894969,0.9512660879874149
668,0.998778157147468,0.3888355669617614,0.4022014154866378,0.5227100979349808,0.5801665214892233,0.7412550140151475,0.7783334959431653,0.998778157147468,0.938759544332771
669,0.9690838022781424,0.4124300609702245,0.4461083935517728,0.5315590891384793,0.5975428832834847,0.724241391204299,0.7759057444435961,0.9690838022781424,0.9123965038065384
670,0.9885498082233908,0.4198430441750533,0.4449457418814695,0.5250906017762514,0.5176778843899535,0.6589971048452077,0.7606227021749219,0.9885498082233908,0.8632090803363986
671,0.9456063673451162,0.457432992170426,0.5672852692252403,0.6674963395089805,0.7334324228332095,0.8838134633843314,0.878950867615572,0.9456063673451162,0.8607412651966059
672,0.991420711791184,0.40165454034931,0.4477221093935261,0.5633179447062412,0.5613498998354596,0.7427859164517776,0.8776242307740149,0.991420711791184,0.851109575744098
673,0.9528219451183304,0.4482578657208722,0.5334578809584226,0.6146412615499324,0.6576873754468138,0.7266898609785436,0.890281606780411,0.9528219451183304,0.9073112889482932
674,1.0,0.3759077916896811,0.4820016708236792,0.5966846311628963,0.565859845826854,0.7601499457357314,0.8977443741102075,1.0,0.8817956190547793
675,0.980342500696222,0.4279159576215208,0.5106852980799125,0.5506370977032431,0.6209036470689894,0.8195755313716261,0.8063003935909228,0.980342500696222,0.9327163539371808
676,0.8587597073371404,0.4057118743039313,0.635461164639996,0.6845282137476474,0.6240005457167205,0.6781128731498868,0.7123884578870078,0.8587597073371404,0.698753767307054
677,0.9870109007363154,0.373790906313627,0.5098041743426323,0.5973085382982543,0.6237607163540254,0.6851492624406689,0.7709679485736817,0.9870109007363154,0.8388455504021727
678,0.975637210525474,0.3831631925064423,0.5270302185664049,0.6402425025050993,0.5923615147400149,0.7075764919870234,0.8412859570136894,0.975637210525474,0.903626662764924
679,0.9278222982353896,0.411630067445025,0.4688607347088177,0.5758178348230361,0.6505890747417163,0.7841513991038639,0.8193284071360559,0.9278222982353896,0.8969974661672989
680,0.9524508434958028,0.3791934645822108,0.4320279254568133,0.5462760651524285,0.5505580417185935,0.6034750298561833,0.6782858752405408,0.9524508434958028,0.8591815436969963
681,0.9517579821819252,0.3507238105389312,0.5072564924990439,0.5714970084524719,0.5274037788626039,0.6766341608679464,0.7481534277188594,0.9517579821819252,0.844629192574711
682,0.9326635948163076,0.3229565020338698,0.531598161330198,0.5996028239064972,0.5888001997143079,0.7507042100870724,0.7394740856793701,0.9326635948163076,0.9445756465150574
683,0.9750610976859906,0.3455760949399606,0.4983416007273643,0.5442582168306431,0.6601279256657128,0.7774239222326678,0.8228592098701683,0.9750610976859906,0.932819059107876
684,0.9961785919138528,0.4045715133774171,0.5077789862474741,0.5676119047925441,0.6404747252098287,0.7343907921516218,0.812164712533275,0.9961785919138528,0.8041300417308858
685,1.0,0.3377717345662339,0.4747607314147228,0.5139705371209967,0.5978156752477868,0.7535089229853695,0.8024737937008178,1.0,0.8823459381425582
686,0.9555492995159176,0.3271629968132819,0.4559160781236284,0.5513990946079893,0.5638529796338932,0.6538453364329297,0.7360830266129095,0.9555492995159176,0.9083791842459308
687,0.9920742637753064,0.3583353080527795,0.478938330827059,0.5009861928654832,0.6116172626827612,0.6826430464753486,0.7484016718504414,0.9920742637753064,0.9722855356165933
688,0.9841450308642156,0.4078269082722399,0.5219603476729036,0.6174431823335365,0.6015318677691678,0.7338553241734873,0.8048778888126189,0.9841450308642156,0.8651902789544875
689,0.9216074489722268,0.4045220830411873,0.4939887672002936,0.5711343830931355,0.5463013306157639,0.6124759567399215,0.7368431202656658,0.9216074489722268,0.9118660629799358
690,0.9602439532245616,0.3198151727874117,0.4984946310380269,0.5801595615949172,0.5365380943406102,0.7283229124390614,0.7968934081784567,0.9602439532245616,0.8573793640562412
691,0.8848449580495782,0.4100585225126429,0.4727775467250159,0.5519364281098634,0.5187131677558708,0.5902633565097692,0.6515820692876985,0.8848449580495782,0.9656154897428714
692,0.895275221813114,0.3493659012076778,0.5031003458069002,0.5534893066547668,0.5585104208133299,0.6675887903097636,0.7357938599066353,0.895275221813114,0.9346702665287676
693,0.834758356507407,0.5387782826470421,0.5635296613955515,0.742131131974607,0.6969976377304842,0.8154747581661583,0.8062142195105023,0.834758356507407,0.9432973158441909
694,0.9818462598086936,0.4386701476647472,0.4592833697606608,0.5386054870964615,0.5709359968072353,0.6471442259789882,0.7182941527949421,0.9818462598086936,0.9322574022347182
695,0.8643909194893036,0.4438826608996749,0.5304737108350984,0.5668770325801935,0.5777682660293104,0.7623522828110102,0.7873369825637354,0.8643909194893036,0.982064243455738
696,0.9030379823450966,0.5106468352508333,0.6701697365209466,0.6968407057898006,0.6869063241892913,0.8410933310107606,0.8057956208044409,0.9030379823450966,0.9398523139398386
697,0.9954520444921277,0.4409905591492157,0.5468127978031178,0.5723309457321608,0.6379050602715989,0.7156871121823841,0.8238721249192417,0.9954520444921277,0.947867508382806
698,0.961265437692412,0.5094877045769681,0.5866573917400019,0.6019060523603353,0.6027022645454511,0.7351993098816516,0.9107745002579368,0.961265437692412,0.9284686066513528
699,0.9386320665245246,0.430019136433473,0.4778725356804235,0.6014907173628004,0.5836531375395771,0.7311176747984519,0.769929239203484,0.9386320665245246,0.9258256343508374
700,0.9825785926228428,0.3952832803744847,0.4216672079182111,0.5290931297397817,0.5196782990430314,0.5626538423066063,0.7183932590962545,0.9825785926228428,0.9572394017616028
701,0.9592594451603144,0.453723381953548,0.5242345082845098,0.6221910061712916,0.620188633983995,0.7526368528679154,0.8253635275205956,0.9592594451603144,0.9297683470119082
702,0.7561433681759224,0.4681563916755221,0.6590728324781951,0.7067796810439343,0.5199791598797117,0.5916440065840195,0.6701876762727429,0.7561433681759224,0.7555854318008067
703,0.7591476607403892,0.6838771908367547,0.6001497564912541,0.7869116849532705,0.8483604954068921,0.942209799316206,0.8080941665257216,0.7591476607403892,0.862738372529531
704,0.8724182199701453,0.4055677288109807,0.5692355578237238,0.6303818792876057,0.5882794865972262,0.911610217824503,0.8363698782699102,0.8724182199701453,0.8953620203879389
705,0.7318349493119735,0.642244292987053,0.6691167492459288,0.766990087409047,0.7406839237319282,0.8749498257812923,0.7847465134323973,0.7318349493119735,0.8760604002034681
706,0.8528423670772324,0.4802379399898693,0.5229882795258708,0.5525969426815381,0.6025286005181454,0.8749124247444272,0.92759673573238,0.8528423670772324,0.8982141876022712
707,0.8158084223077674,0.4200806461196933,0.5619884082063447,0.5659424201182904,0.650523951122336,0.9808610593358584,0.9538110512760358,0.8158084223077674,0.8501100677469425
708,0.9489900219349876,0.4631139442598761,0.5355338541329692,0.6338483295650493,0.6595622011481828,0.8628099495143245,0.8467563325752457,0.9489900219349876,0.8783957927734102
709,0.7042635055966514,0.8876111005302278,0.9146025328817448,0.8344396063909129,0.7425850058268485,0.6335158720781817,0.6659297918965843,0.7042635055966514,0.6638369352935684
710,0.7268323812197147,0.4717715902589074,0.5776321412255262,0.5806803309472305,0.6267380710384884,0.6134898941936847,0.6224936033087605,0.7268323812197147,0.9928887474524272
711,0.863624428547875,0.5744684182770522,0.5838224258396528,0.6243884415415344,0.6164323090957912,0.642255032135335,0.7099257430985406,0.863624428547875,0.9159170126521587
712,0.8707850321122056,0.5823837450292084,0.6620986250948965,0.7447884602712401,0.7214530877040469,0.6819992171653513,0.7720078883306115,0.8707850321122056,0.9536948535716652
713,0.817730744917957,0.5786102845160342,0.7628850816356381,0.7158843405095162,0.7694917425613937,0.7325851189552594,0.7789843672692194,0.817730744917957,0.9789166003630196
714,0.9074986961096712,0.5675399485165871,0.5698503163390144,0.7095612926257439,0.7227634950061189,0.6585811841884697,0.742746494397074,0.9074986961096712,0.9137375573292432
715,0.8085715521923195,0.5069185620161238,0.5057677444241799,0.6093646691349249,0.710863361901482,0.7007605314845051,0.825245956244423,0.8085715521923195,0.98087451701399
716,0.9127962333716034,0.4553426871071568,0.5874873697934081,0.802471610987773,0.6847544515015794,0.7228297297360888,0.9187664454982944,0.9127962333716034,0.931947874394004
717,0.9106745231676898,0.6090875175954523,0.6031010380738486,0.6722868581774305,0.6327537389986885,0.7541680797734004,0.9558362574870168,0.9106745231676898,0.9564008241053764
718,0.8829079968215129,0.4694686911293546,0.5865390716856816,0.7502023760437799,0.7014961159339387,0.7097738371232866,0.8421396214834763,0.8829079968215129,0.9895061781667664
719,0.8825443121935242,0.5277476466537886,0.6189686451518969,0.742803260815014,0.7401680853555154,0.7663099906417545,0.7615266885501976,0.8825443121935242,0.9786127310406938
720,0.7753155117753129,0.4290830038244056,0.5711726169042868,0.6797879534420695,0.6349535854420979,0.7252457637162694,0.7557527574410825,0.7753155117753129,0.9280614239182622
721,0.9781557933673676,0.534236385908855,0.6252025323123308,0.8036097573620666,0.6908406952675689,0.8155510594369962,0.8965419066054929,0.9781557933673676,0.954192387354661
722,0.955105155241315,0.4135539076274102,0.5610657377369075,0.7764078330519224,0.7894568791108111,0.8034540948029664,0.931307501190194,0.955105155241315,0.8649574705287454
723,0.8967232745054982,0.5309581909226216,0.5660094516935296,0.6354026247361705,0.6834949649889638,0.8115860890737184,0.796680800777934,0.8967232745054982,0.9856254286159372
724,0.8792887126811086,0.503374179725223,0.5516951402631122,0.6422105058135025,0.6964175015814146,0.8535519820806378,0.8973352333973371,0.8792887126811086,0.936035012961241
725,0.9162207754112748,0.5033936039605705,0.6667216477411279,0.7819346346573202,0.7876410208663142,0.7663078498851071,0.8415971205368412,0.9162207754112748,0.9384082544919606
726,0.7803383746629479,0.5175019129181008,0.6191756429476684,0.6505691055419408,0.7086371456504761,0.6881266110825259,0.8407716160265176,0.7803383746629479,0.9816912617712537
727,0.896598111756114,0.4427807857867387,0.5210376156859897,0.6211126849409978,0.7245114526156025,0.7408277459487677,0.8592226634829035,0.896598111756114,0.8953252515193798
728,0.7994781764059136,0.4575762528430345,0.584429608414817,0.625129515163171,0.6504834685250874,0.7081071004307153,0.7799173441745957,0.7994781764059136,0.9446926812445564
729,0.8302957728405295,0.5094924582642526,0.6150655688555428,0.6825729728629572,0.693687760791429,0.7687546231783099,0.813548094341506,0.8302957728405295,0.9531913586523418
730,0.7967428839594205,0.4638249481121166,0.55958180295441,0.7235684575318838,0.6272493554308256,0.7124998066033852,0.7251075271605675,0.7967428839594205,0.9056324456425529
731,0.7504379808306378,0.3646838932502065,0.4404353976154566,0.5117356342496546,0.5726527931252764,0.6364021267046147,0.6885603150258923,0.7504379808306378,0.9427091152027004
732,0.9038766883226362,0.6955751462599272,0.763475739438189,0.7957261036878435,0.763496788747919,0.8267791147270417,0.8168227690385547,0.9038766883226362,0.943021227006743
733,0.8206419733804923,0.5584327225697544,0.5068169888574353,0.6268689670317745,0.7135992811438547,0.6697585841753505,0.7770616603242031,0.8206419733804923,0.885753207218098
734,0.8605738765605974,0.5981498768198481,0.7488587398656027,0.7403971741834159,0.7606187645651422,0.8643694412514269,0.8624303894573376,0.8605738765605974,0.8770864709692822
735,0.875963280685165,0.4933103046801398,0.626274289526293,0.6907941460469127,0.6832528071475895,0.8259534648464776,0.8495642446879289,0.875963280685165,0.9322827612838708
736,0.7774048497774477,0.4524634599227307,0.5496365888826574,0.6335679843958741,0.6970890626851074,0.761928492986167,0.8263206452905055,0.7774048497774477,0.994521849984638
737,0.906291901444802,0.5248817165435473,0.5183434609210901,0.6547789538337031,0.6628318492449033,0.7549951573201136,0.7573544920170586,0.906291901444802,0.8901913962649779
738,0.883011462445262,0.4648055571584319,0.5750935222025498,0.749301897142472,0.7807957662898369,0.7746834503988027,0.905537080463478,0.883011462445262,0.8980801080442253
739,0.8283874764969723,0.4743155356421263,0.6135317848759895,0.6752922015365268,0.654170065394604,0.7618592349950591,0.7407354647534143,0.8283874764969723,0.9314073313864922
740,0.8457119371149462,0.4118926403228411,0.5981061012746629,0.634945901499122,0.6057801832010731,0.671052772388716,0.7080334405604942,0.8457119371149462,0.958583585720078
741,0.8728838310861011,0.4446751032856788,0.612983234401427,0.6811812510875891,0.7134715309919138,0.8476972413302443,0.7432533022917961,0.8728838310861011,0.9827256933610174
742,0.9156840196926712,0.402409246705774,0.5693631161100449,0.6878136050441164,0.5680493930945486,0.6728941947939383,0.7714175786217657,0.9156840196926712,0.976038134164794
743,0.7796249476187952,0.4692928854069907,0.474843046531511,0.596096637127877,0.6454513267383853,0.658142905455521,0.7868448234028936,0.7796249476187952,0.9867810203261392
744,0.8343443345785705,0.5455977337836676,0.6181714466983393,0.6687277483721906,0.6871275250281129,0.6825243796548005,0.839992181991219,0.8343443345785705,0.9795534983408852
745,0.8219715287436041,0.5729907222130765,0.5470610941598443,0.6474177152153764,0.6591579226711467,0.6513068068047067,0.7371067541861313,0.8219715287436041,0.9473835057025978
746,0.8910727719507222,0.5312499981581688,0.6448330711222637,0.7068218504437737,0.7293592511718573,0.7744193648234625,0.8972549168629481,0.8910727719507222,0.8912723974593267
747,0.8194846333843241,0.5006826246618098,0.5621723740664747,0.6433370200580717,0.605484507488182,0.7462627226417818,0.8792996328481167,0.8194846333843241,0.9229098024325056
748,0.8491213741322744,0.4336128263888796,0.5956505743655512,0.6882335846522695,0.6536248733522042,0.7255735802432467,0.7893555064252884,0.8491213741322744,0.9559523021497284
749,0.7974286739323159,0.4706254871059685,0.5300602075125284,0.6737259096624802,0.6306275016874733,0.7576283201020736,0.7543614179636643,0.7974286739323159,0.9926496374191774
750,0.9556884664626348,0.4814051229483644,0.5982768631163289,0.7003066589747129,0.7424488132571253,0.7493408779730287,0.8164565293875902,0.9556884664626348,0.8610448114840891
