,C_y,D_y,C_y,D_y,D♯_y,E_y,F_y,F♯_y,G♯_y,A_y,A♯_y,B_y
641,0.6257441264095909,0.5784685579494123,0.6257441264095909,0.5784685579494123,0.6062396277140124,0.6648943126542648,0.6751697574358718,0.6707776391240571,0.7944908272617274,0.8343732108496519,0.9249367296820346,0.8850366996361595
642,0.586457302297471,0.4834496211993285,0.586457302297471,0.4834496211993285,0.5783819684310395,0.5768825634884166,0.6843859049297655,0.783769315922804,0.8259013793477905,0.8372695857417304,0.9695503289081576,0.991969448838031
643,0.5256717195833356,0.583972695034391,0.5256717195833356,0.583972695034391,0.6368720289245662,0.6250795014897751,0.6954692377886262,0.7160365001277583,0.696572680455399,0.7691627612444153,0.950842156249066,0.9508050502292692
644,0.5478296689811112,0.4662725231921012,0.5478296689811112,0.4662725231921012,0.5311799285399753,0.474792635265618,0.6148424681152823,0.6869732966609542,0.7170356725631923,0.8307984108492312,0.9533810847185028,0.917924303981012
645,0.623932897562646,0.4790118584918852,0.623932897562646,0.4790118584918852,0.4922693036801498,0.5182896978462201,0.5948090683994027,0.6684182383522493,0.7518149672181019,0.8163260146858297,0.9448385412135422,0.9333028866420636
646,0.5597578722802916,0.465918821110091,0.5597578722802916,0.465918821110091,0.4917099349391958,0.4910519630677883,0.7626252006240172,0.8918527856999866,0.7031879397324546,0.8313910672323522,0.9344420034457416,0.8697547477696349
647,0.5796656810998474,0.4660934759253951,0.5796656810998474,0.4660934759253951,0.4785701899189383,0.4582892917224272,0.5123052835794533,0.6042447120858471,0.6286505314199919,0.8169363719593054,0.9927221888552245,0.9114350911109024
648,0.6455035338081996,0.4870711327565072,0.6455035338081996,0.4870711327565072,0.5491494479004381,0.5940057411711336,0.6044589679825836,0.6008694789094846,0.6928707823933892,0.755315011673416,0.906652870041202,0.9870652536005076
649,0.6262490222343261,0.5172565343904466,0.6262490222343261,0.5172565343904466,0.5480389435372074,0.6102438119935926,0.7128121892715858,0.821401113802546,0.817728200959939,0.8807248377116418,0.8378722891262571,0.9566742054251948
650,0.6183366759883769,0.4719679915589265,0.6183366759883769,0.4719679915589265,0.5049848527146058,0.5369811073499483,0.6177635039339481,0.7290927768698942,0.7230970370496386,0.7935049509527867,0.8707334858881142,0.9701041418864248
651,0.6162444987577084,0.5543582950685632,0.6162444987577084,0.5543582950685632,0.5697629878205605,0.5403002621644197,0.6736538049924347,0.7765224469490076,0.7891955832228081,0.8147373329717654,0.9539471072113582,0.9673560609292868
652,0.6243693933538087,0.4317308779416279,0.6243693933538087,0.4317308779416279,0.5171852538034573,0.5858966960476898,0.6367265246128032,0.7324670315265265,0.7284697484947583,0.8375163364655099,0.9688699371506008,0.9448108112452158
653,0.6384843396914536,0.645909982682011,0.6384843396914536,0.645909982682011,0.6985966002047123,0.7032105198154192,0.7758873686377626,0.9150271657667008,0.8757403192788038,0.8867509095871485,0.8876633225513397,0.967179841836038
654,0.5246870292941219,0.354967321427692,0.5246870292941219,0.354967321427692,0.4449822510144368,0.507590108331296,0.5670314629677309,0.622022528207581,0.7188889213021122,0.798099547765616,0.99436054022878,0.8786460148352857
655,0.5453893720510384,0.4991957980254058,0.5453893720510384,0.4991957980254058,0.4834689863970634,0.5540663380122474,0.6025051759548833,0.7274563307320677,0.7137018455818244,0.777286613913251,0.9019061460117112,0.9670254480161156
656,0.5886985080723371,0.4877799917186273,0.5886985080723371,0.4877799917186273,0.5022547254838118,0.5083983100996193,0.7053307635997789,0.6890354668680138,0.6601144308589196,0.7593676544647541,0.8765970142184886,0.9984746378787868
657,0.6385491613894777,0.5324873972161616,0.6385491613894777,0.5324873972161616,0.532930025768942,0.5080164819754135,0.6148449672072629,0.6167289601652958,0.7708262664525588,0.7980529399204964,0.8131550668921408,0.9831793230990256
658,0.6628017119861973,0.5461645457390673,0.6628017119861973,0.5461645457390673,0.7671965915541222,0.6549241026348798,0.7312908453064527,0.7660991683742681,0.766868183436682,0.8015628414232993,0.8526505972828239,0.9888473581217112
659,0.5535173572429786,0.4593438309269382,0.5535173572429786,0.4593438309269382,0.5213499053050524,0.5701700631338521,0.6030789944003798,0.5626542097158315,0.8720597255265453,0.8642301812235083,0.8603160152097845,0.9772072405697309
660,0.6428224300026849,0.354778189531752,0.6428224300026849,0.354778189531752,0.4754272597480141,0.5326864698200411,0.6981671618287923,0.7310622778474999,0.7354401841342099,0.9022612496755604,0.9225620183691182,0.9263254964243244
661,0.7039366897260679,0.4395160788631521,0.7039366897260679,0.4395160788631521,0.4522718728750399,0.4816525337528583,0.7093115518641978,0.7412136369250021,0.8729370987467636,0.9068483323179511,0.905248802524079,0.9673432139532312
662,0.6340246067492883,0.3380491726085807,0.6340246067492883,0.3380491726085807,0.4993153403323798,0.458040865898877,0.6894869496707935,0.6832300436670993,0.9215220151429576,0.9668778305505134,0.8249500094742536,0.947615998268962
663,0.7427995403533937,0.408621943489217,0.7427995403533937,0.408621943489217,0.504666497536752,0.5286931755780316,0.718941638959898,0.6772385567853618,0.78413526728977,0.9758119903806224,0.9473239603078404,0.9270901176240248
664,0.5920534514235318,0.2939572187901417,0.5920534514235318,0.2939572187901417,0.3856807896942871,0.4385445723390803,0.6436176661903493,0.5243401161121194,0.8300881512275881,0.7611832318988913,0.6382740005313389,0.7276041660155076
665,0.6781341542182778,0.379094569521478,0.6781341542182778,0.379094569521478,0.4903983659394913,0.5263698392087165,0.6243466928741538,0.5580013168027972,0.8725955603330492,0.8359505003377791,0.709188496579022,0.8009643284830802
666,0.7023539679862246,0.667173932512051,0.7023539679862246,0.667173932512051,0.6197376752807465,0.6219554827710138,0.6651162731404135,0.4953352820152796,0.7270370423709064,0.8444786247173498,0.9678247793020548,0.9856605567283588
667,0.7340099725805805,0.4638804522183825,0.7340099725805805,0.4638804522183825,0.4782106920389586,0.4469669026120086,0.6765460699045397,0.5578549513119512,0.9238843833466444,0.7714501298091291,0.6833814623416355,0.7933231400087911
668,0.6157563867050699,0.3927035947757473,0.6157563867050699,0.3927035947757473,0.5329889558816496,0.4856205804288553,0.6627371455043444,0.5844245246730275,0.8627377491370735,0.7728339392913338,0.7276286809388034,0.7869624691500937
669,0.6344114507525654,0.3874728300769506,0.6344114507525654,0.3874728300769506,0.4961698263566167,0.4717152389870704,0.5949619521476089,0.531248881062637,0.8206463380023177,0.7767546572978897,0.7526247539262795,0.7267063693670854
670,0.5356989141384038,0.3925785296239119,0.5356989141384038,0.3925785296239119,0.4503003148746807,0.4315751353826231,0.5660945769229688,0.544574603515586,0.8540107746992195,0.7023309775728276,0.5902087737375886,0.6421611133903845
671,0.7326960550808681,0.5217942772615868,0.7326960550808681,0.5217942772615868,0.6638385291662884,0.5873244391539147,0.7352759489633787,0.6788737639435367,0.8410269971040868,0.8674169911640757,0.7670259217995522,0.8019669202042755
672,0.8479749746064235,0.5469979773681459,0.8479749746064235,0.5469979773681459,0.6762212965306245,0.6268489567715844,0.9529071231867724,0.7040986352575936,0.8816574749245594,0.9380771039683924,0.9008378935575956,0.9015079394125828
673,0.7707902942195487,0.5553454889357333,0.7707902942195487,0.5553454889357333,0.5837785682575406,0.6359982458372718,0.758053276597834,0.6682696791464529,0.8366070434014716,0.91913474070203,0.9038067130453004,0.9418216536948816
674,0.7728148966882369,0.5010036914412171,0.7728148966882369,0.5010036914412171,0.5261527940569966,0.545189307190819,0.7012115463233705,0.5876971747398353,0.9271126936683516,0.911551475109772,0.7513032620302265,0.8543270962094901
675,0.7127238162813812,0.5186284457788265,0.7127238162813812,0.5186284457788265,0.5939786884708119,0.578679352510449,0.7909382352411617,0.5827620262689497,0.9609258328579076,0.8999658101955363,0.7387654066582777,0.8028405265434678
676,0.7093720005965579,0.5274024257987014,0.7093720005965579,0.5274024257987014,0.7126915016893856,0.6427062211365372,0.7583714898518304,0.6090444128474329,0.8992661678585515,0.878205207332967,0.6555299630986339,0.7657360720272294
677,0.6089381615020018,0.4834071118844247,0.6089381615020018,0.4834071118844247,0.5233995330526473,0.6327467220753176,0.7941171267110554,0.6563184253523487,0.8622660281075212,0.8704101489580168,0.7914556937303336,0.8406704007603465
678,0.7083937394476552,0.5164486781131689,0.7083937394476552,0.5164486781131689,0.5765918391547277,0.6149637699321908,0.7359256511119563,0.7253516570570739,0.7978979344049332,0.8344749145988025,0.739937774579262,0.7836869006346036
679,0.7116816181993446,0.4947848339442062,0.7116816181993446,0.4947848339442062,0.5836383115901568,0.5774675531327446,0.8029867572045909,0.7480879028540782,0.9330350407631814,0.9150382359464948,0.777300933821489,0.78702408949191
680,0.7021282601999643,0.4464243872780289,0.7021282601999643,0.4464243872780289,0.5213249159418268,0.6498927800535129,0.84600595677859,0.7421983506700637,0.7827658024406038,0.7423518835534382,0.696973632116637,0.8118171099047463
681,0.5808880216932076,0.52739166067594,0.5808880216932076,0.52739166067594,0.5444527580076625,0.5430460768704121,0.7772608724390565,0.7153546820913724,0.8759887648506678,0.8815432597004134,0.6719281398174255,0.6730343947038899
682,0.7641971615010626,0.4721219585882188,0.7641971615010626,0.4721219585882188,0.5011261394542429,0.4560157398362483,0.6658041649882069,0.6535420149583776,0.8051998552804799,0.9047234734629752,0.859767577446104,0.8816924023210092
683,0.6626159527950564,0.3460403414028777,0.6626159527950564,0.3460403414028777,0.4522989674264658,0.4455057626391077,0.5930394859350241,0.5950271625659481,0.8785826750145183,0.8917266612180509,0.669299657494868,0.7126871308037508
684,0.7685195344326258,0.4958136594404759,0.7685195344326258,0.4958136594404759,0.5582172911755326,0.6169319438358384,0.7557695056078226,0.6759329229687925,0.8690807267885644,0.8684882017046203,0.804690798205748,0.9110356667057008
685,0.7655378501146813,0.5174361892337048,0.7655378501146813,0.5174361892337048,0.6098614169097117,0.5292231573346384,0.7722935520570716,0.6319317699687849,0.8683759315651765,0.9356471918149646,0.8046291546597159,0.8298910187402591
686,0.7721564422425445,0.4837414018418087,0.7721564422425445,0.4837414018418087,0.6124710080410103,0.5719831993826501,0.6571422651750629,0.5858690600272676,0.9462242529106744,0.8845887975261019,0.7747908438207937,0.8795546113874341
687,0.6946228786293668,0.5093155831797205,0.6946228786293668,0.5093155831797205,0.5688127284907173,0.558959954942099,0.7120395279066796,0.6345033122176663,0.9211120981090408,0.9035895429237872,0.7675186796185827,0.773914013534078
688,0.720993162762012,0.4479801164419143,0.720993162762012,0.4479801164419143,0.5337941897573663,0.4982084741495701,0.6071542097581443,0.5449357565151681,0.8691961856379283,0.8206024482259809,0.678628154935644,0.7789224952994265
689,0.6458340765125455,0.478926954891309,0.6458340765125455,0.478926954891309,0.4810670647295449,0.5508091001867138,0.7013098034094475,0.493923389323547,0.8968928655682437,0.8536828966690256,0.6689984475898191,0.7405169550227083
690,0.7094734547644852,0.4295179459477223,0.7094734547644852,0.4295179459477223,0.5614569622481976,0.5423028213190709,0.6689998281706381,0.5759996162877422,0.861572356021783,0.8775726227361368,0.7564924226178548,0.8742597369699631
691,0.6985862359179693,0.4067253316953431,0.6985862359179693,0.4067253316953431,0.5275831184028897,0.5386111866734352,0.7561584153326031,0.6911102051314844,0.8435143729325327,0.9637397161076235,0.7819057694155833,0.7872161166891946
692,0.6364171467521894,0.5103519384609464,0.6364171467521894,0.5103519384609464,0.5769944858874778,0.5587923554757807,0.7203072753931473,0.6200739584192585,0.9547787275449257,0.9267257686808326,0.8105680851983178,0.7089424471802865
693,0.7145955144542139,0.4756632430256699,0.7145955144542139,0.4756632430256699,0.559034995632926,0.5780496275026751,0.6456762903307621,0.6434707826801945,0.7722475107244627,0.7903892869787379,0.873475830834742,0.9014963753974792
694,0.6754367299492509,0.4406820037237418,0.6754367299492509,0.4406820037237418,0.5355913211431745,0.4880278277118473,0.6006152719957447,0.5468592950180411,0.9240069477560184,0.9069424366602364,0.6980059254269041,0.7497113162323338
695,0.6924912295861841,0.4936213745801656,0.6924912295861841,0.4936213745801656,0.6320311016075839,0.5928097087926811,0.67920018361217,0.6432026428218923,0.911747847383132,0.904281196299626,0.7500728441242295,0.7939958090586513
696,0.5383313008734096,0.4085921612219244,0.5383313008734096,0.4085921612219244,0.4841808946227614,0.5014305242732188,0.571539869775951,0.5245234673822373,0.7594690732060086,0.7966471361886519,0.7256795309434217,0.722208048476133
697,0.595628663566241,0.4485161417837613,0.595628663566241,0.4485161417837613,0.522621515845714,0.4586423092275558,0.5802303700525578,0.5339755416297186,0.863938460285714,0.7610731296516362,0.6731473814026788,0.6880160864942956
698,0.6656314600631511,0.6521384398144102,0.6656314600631511,0.6521384398144102,0.6174943111704593,0.6079596255149848,0.6535066834248012,0.706730317257605,0.8859820887527775,0.8139341537465415,0.7249791797324315,0.7729757931074873
699,0.4865952374149079,0.4154111072635598,0.4865952374149079,0.4154111072635598,0.4784550583875713,0.5293251604573662,0.5840775777451174,0.5420770327392826,0.8692806050897751,0.7467022968333712,0.6501987276912031,0.6718043828086198
700,0.6170955836734334,0.433776808454412,0.6170955836734334,0.433776808454412,0.4743627988746682,0.5776585850812673,0.6250307224385616,0.5112634381782252,0.8183599628232331,0.7631893101504001,0.7415646895498385,0.7858732108266051
701,0.712373805212679,0.5963403164019573,0.712373805212679,0.5963403164019573,0.5585897662771636,0.535275621954895,0.7193182693773569,0.6545691511614317,0.9635906407897884,0.9052115511805244,0.8185768640138558,0.8139609387022481
702,0.6327074370676984,0.4399432147210544,0.6327074370676984,0.4399432147210544,0.6542284155513601,0.6885464898915421,0.6573473449261203,0.6610191765978357,0.8520860962078617,0.8221130958471662,0.8548722099066076,0.77390337101525
703,0.6114285345932665,0.5595196128887617,0.6114285345932665,0.5595196128887617,0.6002379160399901,0.5925152443493563,0.7034912841974936,0.6444203923542038,0.8533746584803623,0.7975275344249438,0.790863422190735,0.9024654494710814
704,0.6028778146701651,0.5174727984983659,0.6028778146701651,0.5174727984983659,0.4831323895319919,0.4823891423571507,0.6529830598511811,0.5672850540170286,0.8735290293239272,0.8475165385405327,0.6640929663554322,0.728303815384244
705,0.725876941099222,0.4768477971896686,0.725876941099222,0.4768477971896686,0.5612614881915386,0.5698650558715712,0.6449144026710406,0.5598111348956007,0.8332049794806234,0.7619342476835919,0.7331708257075721,0.901322776990721
706,0.6598150268564865,0.3903161397967513,0.6598150268564865,0.3903161397967513,0.3977079503867148,0.4226855599565213,0.5963232609346941,0.4992649324213907,0.8527413695956078,0.7046321533520591,0.6344152153283266,0.713909310115958
707,0.6938082843598871,0.4152419802810627,0.6938082843598871,0.4152419802810627,0.4870930858938698,0.5764646127400159,0.6704064355798226,0.6127026604330457,0.923127508664232,0.8548396197589051,0.8762349636168122,0.8579529950633903
708,0.6260534743520475,0.3818104113075444,0.6260534743520475,0.3818104113075444,0.4349583760339643,0.4367274904262262,0.5723555701726822,0.5322701064269416,0.8480711756222877,0.6589227658159736,0.6509646447683084,0.742409515496791
709,0.7200531076858203,0.6840722297401203,0.7200531076858203,0.6840722297401203,0.6658303992294105,0.6660209347673386,0.7148093189592895,0.8155475880601294,0.7336534784776898,0.7055377391423093,0.703851017859027,0.7236527935777172
710,0.5281183523882891,0.5208101117075381,0.5281183523882891,0.5208101117075381,0.5675485238574179,0.6641606195546417,0.6541579080854965,0.7037479043363741,0.7675654531853408,0.793307397941308,0.9308906462119017,0.950220903199829
711,0.5056091937186049,0.5413230038853722,0.5056091937186049,0.5413230038853722,0.5153264520088411,0.6759257720890041,0.6625238192443137,0.8702393292559779,0.7805295341370134,0.9540199538183494,0.9226948246487984,0.96781818480354
712,0.520172350596375,0.4933140396660821,0.520172350596375,0.4933140396660821,0.4777504411477687,0.6538235997244284,0.7084492266736687,0.82683012873542,0.841604591574295,0.940488376955297,0.8819168182852813,0.9401466702588952
713,0.5741382587397434,0.5456011325711163,0.5741382587397434,0.5456011325711163,0.5598046457895417,0.5882755499417419,0.6504438217046694,0.7914692431443836,0.7000992370011044,0.7461625375019597,0.8902231048664917,0.9703908046813238
714,0.6247966306701936,0.5332077230382776,0.6247966306701936,0.5332077230382776,0.5030972130279374,0.6875787414332861,0.6815697050545015,0.7820464093538742,0.8083209129927057,0.8125289748344561,0.8643540997146815,0.9734753727105736
715,0.5611233360712499,0.5139697468547679,0.5611233360712499,0.5139697468547679,0.5383770180675983,0.6620577081618308,0.6046539264207293,0.790737950517582,0.8145836761969022,0.9323697577413688,0.9669617552272268,0.9321369579943324
716,0.6039538879195021,0.5503950261710248,0.6039538879195021,0.5503950261710248,0.577800184236852,0.7026229647649131,0.7212999399878856,0.8658093447134703,0.7430406048009192,0.81384548750358,0.988348741460258,0.8945991657600637
717,0.5427405621718127,0.5942958848641436,0.5427405621718127,0.5942958848641436,0.554607369081156,0.720395748714641,0.6972656585611494,0.9075114361325974,0.7919787053669746,0.877990024760841,0.9419835373475792,0.9276611349121424
718,0.5958496945547128,0.5641425031728311,0.5958496945547128,0.5641425031728311,0.5431576189814787,0.7138240130464458,0.7163417329949207,0.8053316028785904,0.7685782435735261,0.8942337256981162,0.9327202085955796,0.9385234418836864
719,0.5811328033361614,0.5377502963512147,0.5811328033361614,0.5377502963512147,0.4760247708501319,0.5973822391203183,0.5943773366476296,0.7537972634003793,0.733002101232203,0.7826836608774133,0.9230198698465724,0.9692630570468772
720,0.5601162891574211,0.5502787888131084,0.5601162891574211,0.5502787888131084,0.5839558548482421,0.790333275133407,0.689219610858426,0.7313619000771769,0.8395733296735087,0.8575933784840143,0.94728623611375,0.9575057733082007
721,0.5914597747569911,0.5938420646768516,0.5914597747569911,0.5938420646768516,0.6823895362442891,0.765701901630485,0.6444137023633026,0.7905664624372153,0.7069715780646844,0.8486623933467662,0.9723229500720504,0.9812144849609784
722,0.5232984939532938,0.4819573472892901,0.5232984939532938,0.4819573472892901,0.55138136594434,0.6540004675375006,0.7673972472329521,0.839017687141914,0.8570102728334135,0.8589891900282662,0.9422703376276051,0.9111802200583284
723,0.4896925925071542,0.5044618623010843,0.4896925925071542,0.5044618623010843,0.5698218551999021,0.6814670404154031,0.6087439620326037,0.7058272197382517,0.7657179749149049,0.7927797007854468,1.0,0.9276148218840742
724,0.5376168360457354,0.5334816379835463,0.5376168360457354,0.5334816379835463,0.5124473608687053,0.628753194376583,0.6838274193355353,0.7466650083250288,0.7897254226418666,0.8244509820233027,0.9919832547752644,0.9075310760673156
725,0.5242600278487756,0.5458378323353965,0.5242600278487756,0.5458378323353965,0.4940021575010984,0.6972301779294249,0.7065965955553684,0.8776675404504682,0.8274082908327133,0.8470834089516867,0.9048108067978108,0.928910132779726
726,0.3994581428171426,0.5988269042871345,0.3994581428171426,0.5988269042871345,0.5801457751933367,0.7398837204704397,0.7262706940722395,0.8296226131152385,0.6833014824995015,0.6440159919288946,0.7507169793312848,0.684025625277268
727,0.6067263776911848,0.5928516689004023,0.6067263776911848,0.5928516689004023,0.5812670024589585,0.722616404993666,0.6860629885028643,0.7477045599605375,0.8821345510377244,0.8783280829690071,0.943042482482818,0.9537887286395882
728,0.4792623434990397,0.4935947499556724,0.4792623434990397,0.4935947499556724,0.462146629535528,0.5567536555323661,0.605427114751083,0.785460949433055,0.7054054047931562,0.8221306225924163,0.917409953344739,0.8775935560138614
729,0.5620866792380422,0.6481984931046699,0.5620866792380422,0.6481984931046699,0.5607201654523298,0.6346801528332656,0.7551077560132097,0.7504971070522094,0.7253593781288864,0.8202229495452668,0.8626084181807219,1.0
730,0.5505387512881191,0.6197848836588592,0.5505387512881191,0.6197848836588592,0.5945681637746784,0.5978524936174695,0.6503003655902372,0.7595754032286498,0.8230028023290251,0.8747250774448102,0.9289914288918264,0.9671913085503586
731,0.652303244290264,0.507601503840525,0.652303244290264,0.507601503840525,0.4924147874237625,0.5117580565157199,0.6364774362606272,0.7211893257689322,0.7795318084100828,0.9091185421715394,0.900793923581676,0.9619210330789274
732,0.5771993377489544,0.6351700165180061,0.5771993377489544,0.6351700165180061,0.7265508811396448,0.8937157114522387,0.8236902510037978,0.8023763129383378,0.5804014485133784,0.635107362429265,0.5852252699559407,0.6681773225097957
733,0.5262852240478467,0.609192141365565,0.5262852240478467,0.609192141365565,0.5566651887968311,0.5511573725261927,0.6199352711337908,0.7099631319842393,0.792257248189713,0.7613641183885459,0.9261053543012172,0.9506068322387652
734,0.5505742122961704,0.6249533908618854,0.5505742122961704,0.6249533908618854,0.6946009022774083,0.7335393432348701,0.7613740671727456,0.6641064242255862,0.7690824431737088,0.8045889506931806,0.7846399472449987,0.8754831730369581
735,0.6350184472341728,0.5512475421283529,0.6350184472341728,0.5512475421283529,0.6390430300827405,0.7562663350486781,0.744000855125134,0.7958900054659112,0.8202881388168649,0.9502981007573946,0.9379209746375504,0.8949172758864834
736,0.5569093025624309,0.5190451767731145,0.5569093025624309,0.5190451767731145,0.5242045602389908,0.656650748715407,0.7489832455341282,0.7938269663931777,0.842053611745102,0.8610039939742818,0.9070800801064564,0.9574238967474988
737,0.5209190350152628,0.5448695946262861,0.5209190350152628,0.5448695946262861,0.5723496927404444,0.6210157050156286,0.6818010773392621,0.7531717728859718,0.831318557895016,0.9526463965107216,0.9481780552110732,0.9535567451059695
738,0.553213883771459,0.5974104810882852,0.553213883771459,0.5974104810882852,0.5272199718431841,0.6181145472274141,0.7930036685381302,0.7521961161486869,0.8898149745679885,0.9648160911766752,0.8592535277586907,0.85547118379815
739,0.5375789960605797,0.4863027553298824,0.5375789960605797,0.4863027553298824,0.5022032819206782,0.6366543724766606,0.7041593008289034,0.6573976337276,0.8551279785091076,0.9197789994785344,0.984876386794335,0.909707173806002
740,0.5287186784019071,0.599074812171003,0.5287186784019071,0.599074812171003,0.5607502483718129,0.5987042748116612,0.7019922749752149,0.8568308047694425,0.8003466988328499,0.9253707867334392,0.99278670174415,0.9107694093465738
741,0.5405618257462966,0.5461623724663868,0.5405618257462966,0.5461623724663868,0.5824377544839612,0.708472639334001,0.7164934784962679,0.797458180969747,0.7741915157435902,0.8406087843243303,0.925172687363215,0.9472604639254798
742,0.7687301194931302,0.4974776135226891,0.7687301194931302,0.4974776135226891,0.5520345712765582,0.6725561811135566,0.6354430303202783,0.7215977201300396,0.8238472519310213,0.8701281018204146,0.8905102160197867,1.0
743,0.5252708566204415,0.4988926504615851,0.5252708566204415,0.4988926504615851,0.5445906079511876,0.660891877715998,0.5993281667071472,0.6272454098332116,0.8236636806421117,0.9161516996775622,0.9123839211924256,0.8892876774331889
744,0.5311107310580491,0.5531735682825407,0.5311107310580491,0.5531735682825407,0.5580912125321067,0.684416416958899,0.6201449142320182,0.777826961520271,0.7453366359435659,0.8903061290529316,0.9343451541179272,0.9285666207701744
745,0.5685492436563254,0.4428498750537673,0.5685492436563254,0.4428498750537673,0.4441227035800654,0.675880565095559,0.6889859991746224,0.7280856054992967,0.6875767140984196,0.791043017897603,0.9966677229667285,0.9457024389934896
746,0.5872737525337177,0.5155869596480301,0.5872737525337177,0.5155869596480301,0.6002113152437408,0.6790518232782158,0.7561632369533448,0.7601201628630303,0.8121967543891175,0.985352367687455,0.934893857149652,0.92094935850005
747,0.6206651103344921,0.460227474515388,0.6206651103344921,0.460227474515388,0.512595578196447,0.6568769865536469,0.750546455562846,0.8905874331176786,0.769177973518052,0.8851863766836104,0.9500043785912844,0.9199456501518082
748,0.6491789196839566,0.537029139118134,0.6491789196839566,0.537029139118134,0.4960568043390236,0.6375963878667211,0.710805072972195,0.6942608015347136,0.7511196714017047,0.8165531000397835,0.920896831647402,0.916134331603386
749,0.5694677227003763,0.5552774457889651,0.5694677227003763,0.5552774457889651,0.5894233606072119,0.8305362987040469,0.7913039508513231,0.7894092451415063,0.7937201068803913,0.8816754185794191,0.9023180901068748,0.9810530426820988
750,0.6627172973202297,0.5445151669474573,0.6627172973202297,0.5445151669474573,0.5625830684213493,0.670978365569085,0.6740035577356327,0.7107997048009888,0.8597928771234119,0.8932519544488109,0.8639829333691632,0.9841033059478432
751,0.6020407985049407,0.5539881481221561,0.6020407985049407,0.5539881481221561,0.6300626702545944,0.7421473566046419,0.7104310445564859,0.767617189349104,0.7383450515550817,0.9447517714658408,0.944115432021534,0.9567141684984776
752,0.6055916469539144,0.5507033190047889,0.6055916469539144,0.5507033190047889,0.5128242055884172,0.6509270681759393,0.7398673789648534,0.7538501573674535,0.7377720461031799,0.8490577212735007,0.9169782961152654,0.9953954696970844
753,0.5573684406575766,0.5261405732822985,0.5573684406575766,0.5261405732822985,0.5787984113080913,0.6791324518139553,0.648544047317059,0.7013310419654958,0.7770986905285756,0.914658195795648,0.8353669878301132,0.9401282089006676
754,0.5895566565979004,0.4926927876568387,0.5895566565979004,0.4926927876568387,0.49080107285067,0.6631179945375206,0.8025689697441769,0.8311013790125585,0.9062256803903478,1.0,0.9182380403770004,0.8962342148742185
755,0.4883828914240166,0.3843699873725433,0.4883828914240166,0.3843699873725433,0.4999514559427613,0.5832402301169449,0.6183414277296982,0.6505713653963449,0.7667260844502021,0.8226959701008066,0.941317767436142,0.9840653808521846
756,0.6058046157589843,0.6117943270070608,0.6058046157589843,0.6117943270070608,0.673826179214244,0.6485410643893956,0.5855069137502326,0.7448513331345613,0.848542113363493,0.8647850361872713,0.8891867918510062,0.8451750587451491
757,0.7804879067271093,0.5469910676307908,0.7804879067271093,0.5469910676307908,0.5896251934347404,0.6711996418676675,0.7590544778535314,0.7829783145284064,0.6862701836692137,0.7428821758463005,0.8448334209367472,0.9336571874367492
758,0.7455257921537632,0.6141899185201626,0.7455257921537632,0.6141899185201626,0.6813077704535956,0.6223543254078574,0.5162104616039689,0.5694230680095522,0.9910375899594,0.7742445261301277,0.6257067335559868,0.7593928739975288
759,0.7116000801625768,0.6359236882065978,0.7116000801625768,0.6359236882065978,0.7010607623007798,0.6081802608973321,0.6361966215595152,0.6981386419755456,0.7078012567606455,0.832598500555355,0.9358086532462936,0.8967596638001983
760,0.6788613541386458,0.514529895800407,0.6788613541386458,0.514529895800407,0.5267734422267177,0.4795960415057314,0.5888353096461547,0.6475486512590588,0.7198486573181957,0.8558742817084125,0.964619570532796,0.9758889695245652
761,0.6116006067845224,0.4597145681066998,0.6116006067845224,0.4597145681066998,0.4839927475643239,0.5048572699284531,0.5633975658549764,0.6379100613000303,0.7164597393676152,0.8626369956261059,0.95145871450562,0.9816739389866688
762,0.6061791379905205,0.4222316704743097,0.6061791379905205,0.4222316704743097,0.4658191119088039,0.5384690950912533,0.5482408455394729,0.6439033242351594,0.6775206239037463,0.7724606704228028,0.8746739757675629,1.0
763,0.607983029490429,0.4880748459248811,0.607983029490429,0.4880748459248811,0.4547637154587796,0.4343489246127377,0.4875291861993061,0.5202170320761333,0.8229182588987184,0.9382207286146876,0.8625046801094816,0.8934696699493198
764,0.5186742063980316,0.426617594790705,0.5186742063980316,0.426617594790705,0.4565820459810514,0.5581827622877312,0.7564763686801932,0.751851386091745,0.7675695585577692,0.8325977396350072,0.8151041731458069,0.7270121130155646
765,0.5674018995004024,0.5291888532121217,0.5674018995004024,0.5291888532121217,0.4730522388297129,0.5204122219931725,0.5502499616221485,0.7468467325970929,0.8045755603859736,0.8224563124361098,0.8954911545004348,0.9306587511036146
766,0.6088972247377303,0.4623810880604148,0.6088972247377303,0.4623810880604148,0.5294149558659728,0.6175148182900992,0.5871128502003043,0.6512032678938473,0.7876115909170931,0.8459178350931968,0.8935756169724588,0.9854112793644412
767,0.5861438795885346,0.4518658467865777,0.5861438795885346,0.4518658467865777,0.5126753255726557,0.5615072672135658,0.560430552031784,0.6827166453322309,0.766481573233256,0.9140839494727148,0.9862208846572064,0.9792060674876352
768,0.5490262950126819,0.4356437647130531,0.5490262950126819,0.4356437647130531,0.4596428585926618,0.5291171946122787,0.5872648659954754,0.6721776500838582,0.8240983019488354,0.9536034034400256,0.9374054841410834,0.8682489083070806
